Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Teck Resources Ltd,,CA8787422044,CA,Basic Materials,Other Industrial Metals & Mining,24576.2728,,,1608496.69,2.321e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TE Connectivity PLC,,IE000IVNQZ81,IE,Technology,Electronic Components,90130.86273,,,20812419.36,0.00030031
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tele2 AB,,SE0005190238,SE,Communication Services,Telecom Services,36073.76136,,,576081.6929,8.31e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telecom Italia SpA/Milano,,IT0003497168,IT,Communication Services,Telecom Services,695308.8934,,,286764.1568,4.14e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Teledyne Technologies Inc,,US8793601050,US,Technology,Scientific & Technical Instruments,9113.025848,,,6831347.315,9.857e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Teleflex Inc,,US8793691069,US,Healthcare,Medical Instruments & Supplies,5052.405523,,,1452357.483,2.096e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telefonaktiebolaget LM Ericsson,,SE0000108656,SE,Technology,Communication Equipment,1499299.619,,,19698025.65,0.00028423
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telefonica Brasil SA,,BRVIVTACNOR0,BR,Communication Services,Telecom Services,24913.78321,,,304630.7094,4.4e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telefonica Brasil SA,,US87936R2058,US,,,424523.3766,,,5176696.269,7.47e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telefonica SA,,ES0178430E18,ES,Communication Services,Telecom Services,870775.4551,,,5733576.442,8.273e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telekom Malaysia Bhd,,MYL4863OO006,MY,Communication Services,Telecom Services,54543.86288,,,131014.1798,1.89e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telenor ASA,,NO0010063308,NO,Communication Services,Telecom Services,53096.5031,,,958196.4257,1.383e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Teleperformance SE,,FR0000051807,FR,Industrials,Specialty Business Services,16231.93927,,,2256472.051,3.256e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telia Co AB,,SE0000667925,SE,Communication Services,Telecom Services,243249.4584,,,1090528.107,1.574e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telix Pharmaceuticals Ltd,,AU000000TLX2,AU,Healthcare,Biotechnology,2889949.973,,,71121668.83,0.00102623
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telkom Indonesia Persero Tbk PT,,US7156841063,US,Communication Services,Telecom Services,241980.7905,,,6429110.879,9.277e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telkom Indonesia Persero Tbk PT,,ID1000129000,ID,Communication Services,Telecom Services,2909938.85,,,791345.5466,1.142e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Telstra Group Ltd,,AU000000TLS2,AU,Communication Services,Telecom Services,64546981.66,,,258833396.5,0.00373477
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TELUS Corp,,CA87971M9969,CA,,,67436.81469,,,1476024.269,2.13e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TELUS Corp,,CA87971M1032,CA,Communication Services,Telecom Services,824.170022,,,18039.02966,2.6e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Temenos AG,,CH0012453913,CH,Technology,Software - Application,12056.60088,,,1377332.432,1.987e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Temple & Webster Group Ltd,,AU000000TPW5,AU,Consumer Cyclical,Specialty Retail,2045044.661,,,26790085.05,0.00038656
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tenaga Nasional Bhd,,MYL5347OO009,MY,Utilities,Utilities - Regulated Electric,168954.9063,,,911742.4389,1.316e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tenaris SA,,LU2598331598,LU,Energy,Oil & Gas Equipment & Services,56039.12101,,,1693571.287,2.444e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tencent Holdings Ltd,,KYG875721634,KY,Communication Services,Internet Content & Information,1295220.172,,,112299338.3,0.00162039
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tencent Music Entertainment Group,,US88034P1093,US,,,42451.05656,,,778195.095,1.123e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Teradyne Inc,,US8807701029,US,Technology,Semiconductor Equipment & Materials,23239.42369,,,4726331.639,6.82e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Terna - Rete Elettrica Nazionale,,IT0003242622,IT,Utilities,Utilities - Regulated Electric,163720.7953,,,2086473.293,3.011e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ternium SA,,US8808901081,US,Basic Materials,Steel,70256.811,,,3299794.985,4.761e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Terumo Corp,,JP3546800008,JP,Healthcare,Medical Instruments & Supplies,121781.8223,,,3832212.861,5.53e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tesco PLC,,GB00BLGZ9862,GB,Consumer Defensive,Grocery Stores,4826224.723,,,35954749.88,0.0005188
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tesla Inc,,US88160R1014,US,Consumer Cyclical,Auto Manufacturers,338716.9886,,,220927834.4,0.00318782
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tetra Tech Inc,,US88162G1031,US,Industrials,Engineering & Construction,107571.3616,,,6921817.08,9.988e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Teva Pharmaceutical Industries Ltd,,US8816242098,US,Healthcare,Drug Manufacturers - Specialty & Generic,101756.6725,,,3622251.575,5.227e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Texas Instruments Inc,,US8825081040,US,Technology,Semiconductors,119787.9927,,,36277875.33,0.00052346
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Texas Pacific Land Corp,,US88262P1021,US,Energy,Oil & Gas E&P,7648.286507,,,13661792.69,0.00019713
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Textron Inc,,US8832031012,US,Industrials,Aerospace & Defense,54272.4807,,,6704840.583,9.675e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TFI International Inc,,CA87241L1094,CA,Industrials,Trucking,3629.76877,,,791775.8255,1.142e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Thai Oil PCL,,TH0796010R11,TH,Energy,Oil & Gas Refining & Marketing,73052.19691,,,97760.85943,1.41e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Thales SA,,FR0000121329,FR,Industrials,Aerospace & Defense,99094.87889,,,22978681.17,0.00033156
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,The Campbell's Company,,US1344291091,US,Consumer Defensive,Packaged Foods,15162.72587,,,1025623.772,1.48e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Thermax Ltd,,INE152A01029,IN,Industrials,Conglomerates,2404.482062,,,183246.8379,2.64e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Thermo Fisher Scientific Inc,,US8835561023,US,Healthcare,Diagnostics & Research,41742.61426,,,35073504.34,0.00050608
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Thomson Reuters Corp,,CA8849038085,CA,Industrials,Specialty Business Services,20984.48595,,,5439467.433,7.849e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tianqi Lithium Corp,,CNE100000T32,CN,Basic Materials,Specialty Chemicals,4174.109327,,,30479.19999,4.4e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tianshui Huatian Technology Co Ltd,,CNE100000825,CN,Technology,Semiconductor Equipment & Materials,7966.167753,,,20464.79232,3e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TIM SA/Brazil,,BRTIMSACNOR5,BR,Communication Services,Telecom Services,50351.87032,,,190612.2428,2.75e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TIM SA/Brazil,,US88706T1088,US,Communication Services,Telecom Services,88824.01784,,,1687104.011,2.434e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tingyi Cayman Islands Holding Corp,,KYG8878S1030,KY,Consumer Defensive,Packaged Foods,3843809.225,,,8087976.484,0.0001167
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TIS Inc,,JP3104890003,JP,Technology,Information Technology Services,29542.60524,,,1134576.693,1.637e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Titan Co Ltd,,INE280A01028,IN,Consumer Cyclical,Luxury Goods,442883.7829,,,27180305.42,0.00039219
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TJX Cos Inc/The,,US8725401090,US,Consumer Cyclical,Apparel Retail,224644.4265,,,43833147.31,0.00063248
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TMBThanachart Bank PCL,,TH0068010R15,TH,Financial Services,Banks - Regional,1406516.333,,,123928.4524,1.79e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,T-Mobile US Inc,,US8725901040,US,Communication Services,Telecom Services,57473.81887,,,20489697.23,0.00029565
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TMX Group Ltd,,CA87262K1057,CA,Financial Services,Financial Data & Stock Exchanges,10463.91003,,,520338.8125,7.51e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Toast Inc,,US8887871080,US,Technology,Software - Infrastructure,110716.7623,,,6518010.152,9.405e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Toho Co Ltd/Tokyo,,JP3598600009,JP,Communication Services,Entertainment,4552.552163,,,287921.6984,4.15e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tokio Marine Holdings Inc,,JP3910660004,JP,Financial Services,Insurance - Property & Casualty,283279.9148,,,16675572.82,0.00024062
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tokyo Electric Power Co Holdings Inc,,JP3585800000,JP,Utilities,Utilities - Renewable,130898.9678,,,638986.6755,9.22e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tokyo Electron Ltd,,JP3571400005,JP,Technology,Semiconductor Equipment & Materials,40250.52149,,,10004135.65,0.00014435
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tokyo Gas Co Ltd,,JP3573000001,JP,Utilities,Utilities - Regulated Gas,19959.08101,,,896363.0531,1.293e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tokyu Corp,,JP3574200006,JP,Consumer Cyclical,Department Stores,64292.96874,,,1115315.895,1.609e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tongcheng Travel Holdings Ltd,,KYG8918W1069,KY,Consumer Cyclical,Travel Services,84864.07279,,,321138.8119,4.63e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tongkun Group Co Ltd,,CNE1000012X7,CN,Consumer Cyclical,Textile Manufacturing,5725.073416,,,14948.19677,2.2e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tongling Nonferrous Metals Group Co Ltd,,CNE000000529,CN,Basic Materials,Copper,16769.59599,,,11985.35138,1.7e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tongwei Co Ltd,,CNE000001GS3,CN,Technology,Solar,16070.52413,,,78622.08451,1.13e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TopBuild Corp,,US89055F1030,US,Industrials,Engineering & Construction,9015.580987,,,4533491.049,6.541e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TOPPAN Holdings Inc,,JP3629000005,JP,Industrials,Conglomerates,8942.513177,,,386812.4885,5.58e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Toray Industries Inc,,JP3621000003,JP,Consumer Cyclical,Textile Manufacturing,44295.43047,,,455902.368,6.58e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Toro Co/The,,US8910921084,US,Industrials,Tools & Accessories,17326.38542,,,2241530.273,3.234e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Toromont Industries Ltd,,CA8911021050,CA,Industrials,Industrial Distribution,5472.217507,,,698359.7315,1.008e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Toronto-Dominion Bank/The,,CA8911605092,CA,Financial Services,Banks - Diversified,122287.984,,,10509936.88,0.00015165
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Torrent Pharmaceuticals Ltd,,INE685A01028,IN,Healthcare,Drug Manufacturers - Specialty & Generic,6033.965635,,,382480.2707,5.52e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Torrent Power Ltd,,INE813H01021,IN,Utilities,Utilities - Independent Power Producers,9709.783041,,,272191.2713,3.93e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TotalEnergies SE,,FR0000120271,FR,Energy,Oil & Gas Integrated,468455.8157,,,41813820.62,0.00060334
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TOTO Ltd,,JP3596200000,JP,Industrials,Building Products & Equipment,11543.16171,,,451379.0592,6.51e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TOTVS SA,,BRTOTSACNOR8,BR,Technology,Software - Application,31176.16651,,,218028.4269,3.15e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tourmaline Oil Corp,,CA89156V1067,CA,Energy,Oil & Gas E&P,22869.27691,,,1708398.902,2.465e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Toyota Industries Corp,,JP3634600005,JP,,,5467.63613,,,722888.5768,1.043e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Toyota Motor Corp,,JP3633400001,JP,Consumer Cyclical,Auto Manufacturers,795600.9852,,,25722667.23,0.00037116
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Toyota Tsusho Corp,,JP3635000007,JP,Industrials,Conglomerates,52518.99081,,,1526362.711,2.202e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TPG Telecom Ltd,,AU0000090128,AU,Communication Services,Telecom Services,3173751.776,,,14250145.47,0.00020562
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tractor Supply Co,,US8923561067,US,Consumer Cyclical,Specialty Retail,68340.8918,,,5856686.937,8.451e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Trade Desk Inc/The,,US88339J1051,US,Communication Services,Advertising Agencies,222191.588,,,42177464.81,0.00060859
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tradeweb Markets Inc,,US8926721064,US,Financial Services,Capital Markets,39239.53374,,,8297245.829,0.00011972
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Trane Technologies PLC,,IE00BK9ZQ967,IE,Industrials,Building Products & Equipment,58447.43979,,,34866448.98,0.0005031
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TransDigm Group Inc,,US8936411003,US,Industrials,Aerospace & Defense,7455.278918,,,15259510.41,0.00022018
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TransUnion,,US89400J1079,US,Financial Services,Financial Data & Stock Exchanges,21553.33859,,,3227343.968,4.657e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Travelers Cos Inc/The,,US89417E1091,US,Financial Services,Insurance - Property & Casualty,54430.33887,,,21176975.42,0.00030557
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TravelSky Technology Ltd,,CNE1000004J3,CN,Technology,Information Technology Services,55275.44971,,,119526.2181,1.72e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Treasury Wine Estates Ltd,,AU000000TWE9,AU,Consumer Defensive,Beverages - Wineries & Distilleries,4449582.829,,,50413773.45,0.00072743
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Trelleborg AB,,SE0000114837,SE,Industrials,Specialty Industrial Machinery,10778.11795,,,596478.4322,8.61e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Trend Micro Inc/Japan,,JP3637300009,JP,Technology,Software - Infrastructure,71967.53106,,,6336177.567,9.143e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Trent Ltd,,INE849A01020,IN,Consumer Cyclical,Apparel Retail,10806.95936,,,1452273.012,2.096e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Trimble Inc,,US8962391004,US,Technology,Scientific & Technical Instruments,35373.5474,,,4036977.895,5.825e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Trina Solar Co Ltd,,CNE100003ZR0,CN,Technology,Solar,7581.678227,,,32377.87918,4.7e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Trip.com Group Ltd,,US89677Q1076,US,,,256813.1346,,,28479027.41,0.00041093
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Trip.com Group Ltd,,KYG9066F1019,KY,Consumer Cyclical,Travel Services,35716.40521,,,4010135.465,5.786e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,T Rowe Price Group Inc,,US74144T1088,US,Financial Services,Asset Management,38880.0345,,,7101579.752,0.00010247
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,True Corp PCL,,THB231010R11,TH,Communication Services,Telecom Services,616009.9334,,,323909.7214,4.67e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Truist Financial Corp,,US89832Q1094,US,Financial Services,Banks - Regional,80756.11452,,,5658080.025,8.164e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tryg A/S,,DK0060636678,DK,Financial Services,Insurance - Diversified,215478.8788,,,7321369.655,0.00010564
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tsingtao Brewery Co Ltd,,CNE0000009Y3,CN,Consumer Defensive,Beverages - Brewers,1219.311391,,,21832.13624,3.2e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tsingtao Brewery Co Ltd,,CNE1000004K1,CN,Consumer Defensive,Beverages - Brewers,37808.86896,,,446518.6079,6.44e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tuas Ltd,,AU0000089724,AU,Communication Services,Telecom Services,2041.156227,,,12981.7536,1.9e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tube Investments of India Ltd,,INE974X01010,IN,Industrials,Conglomerates,6311.968633,,,425846.5842,6.14e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Turkcell Iletisim Hizmetleri AS,,TRATCELL91M1,TR,Communication Services,Telecom Services,70454.25078,,,298635.0464,4.31e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Turk Hava Yollari AO,,TRATHYAO91M5,TR,Industrials,Airlines,31029.84915,,,398264.4843,5.75e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Turkiye Is Bankasi AS,,TRAISCTR91N2,TR,Financial Services,Banks - Regional,519981.8456,,,321582.5274,4.64e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Turkiye Petrol Rafinerileri AS,,TRATUPRS91E8,TR,Energy,Oil & Gas Refining & Marketing,56095.63984,,,363577.587,5.25e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Turkiye Sise ve Cam Fabrikalari AS,,TRASISEW91Q3,TR,Industrials,Conglomerates,81917.4036,,,155352.8138,2.24e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,TVS Motor Co Ltd,,INE494B01023,IN,Consumer Cyclical,Auto Manufacturers,14116.37441,,,630749.6605,9.1e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Twilio Inc,,US90138F1021,US,Technology,Software - Infrastructure,58124.19041,,,10146269.08,0.0001464
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tyler Technologies Inc,,US9022521051,US,Technology,Software - Application,9627.341626,,,8966341.397,0.00012938
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tyro Payments Ltd,,AU0000066508,AU,Technology,Software - Infrastructure,1133723.741,,,923984.8531,1.333e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Tyson Foods Inc,,US9024941034,US,Consumer Defensive,Farm Products,21216.00909,,,1968259.0,2.84e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Uber Technologies Inc,,US90353T1007,US,Technology,Software - Application,205135.3121,,,19985079.59,0.00028837
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ubisoft Entertainment SA,,FR0000054470,FR,Communication Services,Electronic Gaming & Multimedia,66347.77835,,,1459170.877,2.105e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,UBS Group AG,,CH0244767585,CH,Financial Services,Banks - Diversified,705939.4302,,,34887766.82,0.0005034
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,UCB SA,,BE0003739530,BE,Healthcare,Biotechnology,25657.42804,,,8247465.68,0.000119
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,U-Haul Holding Co,,US0235865062,US,Industrials,Rental & Leasing Services,13038.36549,,,1348796.424,1.946e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,UL Solutions Inc,,US9037311076,US,Industrials,Specialty Business Services,68292.74165,,,5501804.009,7.939e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ulta Beauty Inc,,US90384S3031,US,Consumer Cyclical,Specialty Retail,7611.036748,,,5346472.134,7.715e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Ultrapar Participacoes SA,,BRUGPAACNOR8,BR,Energy,Oil & Gas Refining & Marketing,43077.45856,,,178841.0432,2.58e-06
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,UltraTech Cement Ltd,,INE481G01011,IN,Basic Materials,Building Materials,48734.91358,,,10505293.47,0.00015158
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Unibail-Rodamco-Westfield,,AU0000009771,AU,Real Estate,REIT - Retail,10315.34258,,,62098.36235,9e-07
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Unicharm Corp,,JP3951600000,JP,Consumer Defensive,Household & Personal Products,62378.61334,,,834978.7379,1.205e-05
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,UniCredit SpA,,IT0005239360,IT,Financial Services,Banks - Regional,496394.0276,,,31983295.4,0.00046149
31/12/2024,HESTA,Balanced Growth,Listed Equity,1,Unigroup Guoxin Microelectronics Co Ltd,,CNE000001M14,CN,Technology,Semiconductors,4437.480588,,,63204.16835,9.1e-07
